name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Susann Erichsson,Prof. Dr. rer. pol. Susann Erichsson,"Professorin (Betriebswirtschaftslehre, Medienwirtschaft); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/978,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/978 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragte für die Praxisphase, Wirtschaftsingenieurwesen/Maschinenbau (Bachelor) | Vertreterin der Professoren und Professorinnen, Kommission für Lehre, Studium und Bibliothekswesen. Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre, Medienwirtschaft (https://www.bht-berlin.de/30)."
Titus Faschina,Prof. Dr. phil. Titus Faschina,Professor (Theorie der Audiovisuellen Medien/Dramaturgie); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/307,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Film und Fernsehen (stated on https://www.bht-berlin.de/people/detail/307) Other stated functions: Vertreter der Professoren und Professorinnen, Prüfungsausschuss Screen Based Media. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Theorie der Audiovisuellen Medien/Dramaturgie (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/ffs."
Ulrich Finke,Prof. Dr. Ulrich Finke,Professor (Raumlufttechnik); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1305,"RESEARCH GROUP/LAB: Laborleiter, Klimatechnik (stated on https://www.bht-berlin.de/people/detail/1305) Other stated functions: Vertreter der Professoren und Professorinnen, Akademische Versammlung. Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Raumlufttechnik (https://www.bht-berlin.de/97). Lab page(s): https://www.bht-berlin.de/labor/detail/klt."
Bernd Fischer,Prof. Bernd Fischer,Professor (Gestaltung und Produktion audiovisueller Medien); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2073,"RESEARCH GROUP/LAB: Laborleiter, Film und Fernsehen (stated on https://www.bht-berlin.de/people/detail/2073) Other stated functions: Beauftragter für die Praxisphase, Screen Based Media (Bachelor) | Vorsitzender, Prüfungsausschuss Screen Based Media. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Gestaltung und Produktion audiovisueller Medien (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/ffs."
Christian Forler,Prof. Dr. Christian Forler,Professor (Betriebssysteme); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/forler/,https://www.bht-berlin.de/people/detail/1728,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1728 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, IT-Sicherheit Online (Bachelor) | Vertreter der Professoren und Professorinnen, Prüfungsausschuss IT Sicherheit Online. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Betriebssysteme (https://www.bht-berlin.de/99)."
Jörg-Ulrich Forner,Prof. Dr.-Ing. Jörg-Ulrich Forner,Professor (Bautechnik und Bauabwicklung ); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1256,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1256 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Urbanes Pflanzen- und Freiraummanagement (Master) | Studienfachberater, Urbanes Pflanzen- und Freiraummanagement (Master). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Bautechnik und Bauabwicklung (https://www.bht-berlin.de/98)."
Mathias Fraaß,Prof. Dr. rer. nat. Mathias Fraaß,"Professor (Gebäudeautomation, Technisches Gebäudemanagement, Facilitymanagement); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/319,"RESEARCH GROUP/LAB: Laborleiter, Elektro-, Mess- und Regelungstechnik (stated on https://www.bht-berlin.de/people/detail/319) Other stated functions: Auslandskoordinator (Gebäudetechnik), Fachbereich IV – Architektur und Gebäudetechnik. Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Gebäudeautomation, Technisches Gebäudemanagement, Facilitymanagement (https://www.bht-berlin.de/97). Lab page(s): https://www.bht-berlin.de/labor/detail/emr."
Eva Maria Froschauer,Prof. Dr.-Ing. habil. Eva Maria Froschauer,Professorin (Baugeschichte und Architekturtheorie); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/froschauer/,https://www.bht-berlin.de/people/detail/2061,"RESEARCH GROUP/LAB: Laborleiterin, Baugeschichte und Bauerhaltung (stated on https://www.bht-berlin.de/people/detail/2061) Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Baugeschichte und Architekturtheorie (https://www.bht-berlin.de/97). Lab page(s): https://www.bht-berlin.de/labor/detail/lfbb."
Ralf Förster,Prof. Dr.-Ing. Ralf Förster,"Professor (Werkzeugmaschinen / Maschinenkonstruktion); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/foerster/,https://www.bht-berlin.de/people/detail/1239,"RESEARCH GROUP/LAB: Laborleiter, Produktionstechnik (stated on https://www.bht-berlin.de/people/detail/1239) Other stated functions: Vertreter der Professoren und Professorinnen, Akademische Versammlung | Vertreter der Professoren und Professorinnen, Kommission für Entwicklungsplanung. Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Werkzeugmaschinen / Maschinenkonstruktion (https://www.bht-berlin.de/101). Lab page(s): https://www.bht-berlin.de/labor/detail/prt."
Marzena Fügenschuh,Prof. Dr. Marzena Fügenschuh,Professorin (Mathematik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/fuegenschuh,https://www.bht-berlin.de/people/detail/1037,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1037 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Mathematik (https://www.bht-berlin.de/86)."
Thomas Geike,Prof. Dr.-Ing. Thomas Geike,"Professor (Technische Mechanik); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1760,"RESEARCH GROUP/LAB: Laborleiter, Förder- und Getriebetechnik (stated on https://www.bht-berlin.de/people/detail/1760) Other stated functions: Vertreter der Professoren und Professorinnen, Fachbereichsrat VIII. Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Technische Mechanik (https://www.bht-berlin.de/101). Lab page(s): https://www.bht-berlin.de/labor/detail/fgt."
Hans Gerber,Prof. Dr.-Ing. Hans Gerber,"Erster Vizepräsident, Präsidium; Berliner Hochschule für Technik (BHT)",,http://prof.bht-berlin.de/gerber,https://www.bht-berlin.de/people/detail/336,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/336 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Maschinenelemente, Technische Mechanik, Konstruktionsübungen), Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik. Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Maschinenelemente, Technische Mechanik, Konstruktionsübungen (https://www.bht-berlin.de/101)."
Felix Alexander Gers,Prof. Dr. Felix Alexander Gers,Professor (Programmierung multimedialer Software (online)); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/gers/,https://www.bht-berlin.de/people/detail/339,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/339 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Programmierung multimedialer Software (online (https://www.bht-berlin.de/99)."
Laurent Giampellegrini,Prof. Dr.-Ing. Laurent Giampellegrini,Professor; Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2794,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2794 (page lists only the professorship and any teaching/committee functions)."
Jessica Glabsch,Prof. Dr.-Ing. Jessica Glabsch,Professorin (Angewandte Geodäsie); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2302,"RESEARCH GROUP/LAB: Laborleiterin, Geodätische Messtechnik (stated on https://www.bht-berlin.de/people/detail/2302) Other stated functions: Vertreterin der Professoren und Professorinnen, Fachbereichsrat III. Denomination (Lehrgebiet) on the Fachbereich III Personen list: Angewandte Geodäsie (https://www.bht-berlin.de/87). Lab page(s): https://www.bht-berlin.de/labor/detail/gmt."
Ralf Glasenapp,Prof. Dr. Ralf Glasenapp,Professor (Geotechnik); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2380,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2380 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Bauingenieurwesen (Bachelor). Denomination (Lehrgebiet) on the Fachbereich III Personen list: Geotechnik (https://www.bht-berlin.de/87)."
Susanne Glißmann-Hochstein,Prof. Dr. Susanne Glißmann-Hochstein,Professorin (BWL-Wirtschaftsinformatik); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/glissmann/,https://www.bht-berlin.de/people/detail/2020,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2020 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberaterin, Wirtschaftsinformatik Online (Bachelor). Denomination (Lehrgebiet) on the Fachbereich I Personen list: BWL-Wirtschaftsinformatik (https://www.bht-berlin.de/30)."
Peter Gober,Prof. Dr.-Ing. Peter Gober,Dekan; Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/gober/,https://www.bht-berlin.de/people/detail/347,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/347 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Embedded Systems für Kommunikationssysteme), Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie | Vertreter der Professoren und Professorinnen, Fachbereichsrat VII. Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Embedded Systems für Kommunikationssysteme (https://www.bht-berlin.de/100)."
Patrick Godefroid,Prof. Dr. Patrick Godefroid,Professor (Informatik in interaktiven Medien); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1645,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1645 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragter für die Praxisphase, Digitale Medien & Print (Bachelor) | Beauftragter für die Praxisphase, Druck- und Medientechnik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Informatik in interaktiven Medien (https://www.bht-berlin.de/99)."
Andreas Gerhard Goldmann,Prof. Dr.-Ing. Andreas Gerhard Goldmann,"Professor (Energie- und Umwelttechnik); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/894,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/894 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Energie- und Umwelttechnik (https://www.bht-berlin.de/101)."
Vicky Goralczyk,Prof. Dr.-Ing. Vicky Goralczyk,Dekanin; Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2520,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2520 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professorin (Bioprozesstechnik), Fachbereich V – Life Sciences and Technology | BAföG-Beauftragte, Fachbereich V – Life Sciences and Technology | Vertreterin der Professoren und Professorinnen, Fachbereichsrat V. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Bioprozesstechnik (https://www.bht-berlin.de/98)."
Stefanie Grade,Prof. Dr. Stefanie Grade,Professorin (Gartenbauliche Pflanzenproduktion); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/grade/,https://www.bht-berlin.de/people/detail/2254,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2254 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreterin der Professoren und Professorinnen, Kommission für Haushalt und Wirtschaftsplanung. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Gartenbauliche Pflanzenproduktion (https://www.bht-berlin.de/98)."
Diana Graubaum,Prof. Dr. med. vet. Diana Graubaum,Professorin (Lebensmittelmikrobiologie); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/851,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/851 (page lists only the professorship and any teaching/committee functions). Other stated functions: Auslandskoordinatorin, Fachbereich V – Life Sciences and Technology Lebensmitteltechnologie. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Lebensmittelmikrobiologie (https://www.bht-berlin.de/98)."
Sven Graupner,Prof. Dr. Sven Graupner,Professor (Software Engineering); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1729,"RESEARCH GROUP/LAB: Laborleiter, Softwareentwicklung (stated on https://www.bht-berlin.de/people/detail/1729) Other stated functions: Vorsitzender, Prüfungsausschuss Technische Informatik. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Software Engineering (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/swe."
